"1",18.095903,49.761115
"2",18.095779,49.761103
"3",18.095501,49.761133
"4",18.095252,49.761216
"5",18.095055,49.761346
"6",18.094929,49.761508
"7",18.094887,49.761688
"8",18.094982,49.769685
"9",18.094982,49.769690
"10",18.095014,49.770989
"11",18.095014,49.770989
"12",18.095014,49.770989
"13",18.095022,49.771318
"14",18.095044,49.772199
"15",18.095045,49.772221
"16",18.095126,49.773174
"17",18.095131,49.773211
"18",18.095222,49.773701
"19",18.095223,49.773709
"20",18.095393,49.774531
"21",18.095400,49.774559
"22",18.095684,49.775559
"23",18.095690,49.775580
"24",18.095926,49.776267
"25",18.095942,49.776306
"26",18.096413,49.777332
"27",18.096421,49.777349
"28",18.096699,49.777892
"29",18.096783,49.778057
"30",18.096804,49.778094
"31",18.097409,49.779058
"32",18.097424,49.779081
"33",18.098152,49.780111
"34",18.098191,49.780160
"35",18.099033,49.781103
"36",18.099065,49.781137
"37",18.100056,49.782090
"38",18.100077,49.782109
"39",18.100824,49.782769
"40",18.100853,49.782793
"41",18.101983,49.783686
"42",18.102008,49.783705
"43",18.104441,49.785469
"44",18.107029,49.787353
"45",18.108487,49.788423
"46",18.108490,49.788425
"47",18.108493,49.788427
"48",18.109583,49.789211
"49",18.110846,49.790121
"50",18.110874,49.790136
"51",18.110897,49.790154
"52",18.112664,49.791234
"53",18.112693,49.791252
"54",18.116289,49.793261
"55",18.116321,49.793278
"56",18.119167,49.794723
"57",18.119214,49.794745
"58",18.122594,49.796243
"59",18.122640,49.796257
"60",18.122682,49.796277
"61",18.123683,49.796619
"62",18.124607,49.796935
"63",18.124620,49.796938
"64",18.124632,49.796943
"65",18.125943,49.797358
"66",18.125950,49.797360
"67",18.125956,49.797362
"68",18.127089,49.797706
"69",18.127106,49.797712
"70",18.128393,49.798081
"71",18.128401,49.798083
"72",18.128408,49.798085
"73",18.129533,49.798393
"74",18.129544,49.798394
"75",18.129553,49.798398
"76",18.130398,49.798614
"77",18.130406,49.798615
"78",18.130414,49.798618
"79",18.131005,49.798761
"80",18.131018,49.798764
"81",18.132478,49.799100
"82",18.132485,49.799102
"83",18.133701,49.799375
"84",18.133756,49.799386
"85",18.135224,49.799649
"86",18.136282,49.799840
"87",18.136312,49.799845
"88",18.138010,49.800111
"89",18.138042,49.800115
"90",18.139824,49.800350
"91",18.139848,49.800353
"92",18.140765,49.800458
"93",18.140788,49.800460
"94",18.141918,49.800569
"95",18.141947,49.800572
"96",18.143466,49.800686
"97",18.143488,49.800687
"98",18.144773,49.800762
"99",18.144801,49.800764
"100",18.145027,49.800772
"101",18.145906,49.800806
"102",18.145934,49.800807
"103",18.147021,49.800825
"104",18.153312,49.800978
"105",18.153315,49.800978
"106",18.158419,49.801091
"107",18.163660,49.801203
"108",18.163660,49.801203
"109",18.163660,49.801203
"110",18.166754,49.801270
"111",18.171200,49.801370
"112",18.171203,49.801370
"113",18.171207,49.801371
"114",18.176118,49.801456
"115",18.178481,49.801500
"116",18.178983,49.801515
"117",18.179655,49.801547
"118",18.181465,49.801658
"119",18.183197,49.801793
"120",18.185005,49.801965
"121",18.186511,49.802142
"122",18.189663,49.802588
"123",18.190934,49.802801
"124",18.193059,49.803195
"125",18.194011,49.803403
"126",18.195492,49.803759
"127",18.196027,49.803891
"128",18.196040,49.803893
"129",18.196051,49.803896
"130",18.196769,49.804059
"131",18.197671,49.804326
"132",18.198390,49.804556
"133",18.199356,49.804921
"134",18.200008,49.805206
"135",18.200532,49.805467
"136",18.201320,49.805909
"137",18.201780,49.806185
"138",18.202188,49.806441
"139",18.202571,49.806716
"140",18.202990,49.807020
"141",18.203401,49.807350
"142",18.203749,49.807673
"143",18.204120,49.808026
"144",18.204540,49.808469
"145",18.204664,49.808617
"146",18.204720,49.808685
"147",18.204926,49.808938
"148",18.205239,49.809368
"149",18.205488,49.809749
"150",18.205629,49.809989
"151",18.205746,49.810201
"152",18.206022,49.810765
"153",18.206042,49.810813
"154",18.206042,49.810813
"155",18.206042,49.810813
"156",18.206077,49.810899
"157",18.206123,49.811010
"158",18.206154,49.811092
"159",18.206325,49.811555
"160",18.206797,49.812960
"161",18.206800,49.812970
"162",18.207335,49.814435
"163",18.207339,49.814445
"164",18.207537,49.814948
"165",18.207676,49.815318
"166",18.207681,49.815325
"167",18.207682,49.815333
"168",18.208431,49.817106
"169",18.208439,49.817123
"170",18.209544,49.819454
"171",18.209551,49.819469
"172",18.210410,49.821126
"173",18.210434,49.821166
"174",18.211337,49.822560
"175",18.211362,49.822595
"176",18.212259,49.823759
"177",18.212273,49.823777
"178",18.212438,49.823974
"179",18.212439,49.823975
"180",18.212439,49.823975
"181",18.212692,49.824277
"182",18.212692,49.824277
"183",18.212692,49.824277
"184",18.213305,49.825010
"185",18.213309,49.825015
"186",18.214915,49.826888
"187",18.215203,49.827249
"188",18.215493,49.827625
"189",18.215854,49.828117
"190",18.216178,49.828592
"191",18.216467,49.829065
"192",18.216723,49.829533
"193",18.216952,49.830010
"194",18.217110,49.830371
"195",18.217253,49.830764
"196",18.217511,49.831664
"197",18.217619,49.832182
"198",18.217666,49.832510
"199",18.217695,49.832892
"200",18.217696,49.832895
"201",18.217696,49.832899
"202",18.217716,49.833114
"203",18.217732,49.833700
"204",18.217715,49.834414
"205",18.217663,49.835055
"206",18.217664,49.835063
"207",18.217662,49.835071
"208",18.217634,49.835795
"209",18.217638,49.835810
"210",18.217635,49.835825
"211",18.217662,49.836473
"212",18.217663,49.836480
"213",18.217699,49.837056
"214",18.217703,49.837090
"215",18.217767,49.837508
"216",18.217769,49.837519
"217",18.217866,49.838057
"218",18.217872,49.838083
"219",18.217980,49.838509
"220",18.217982,49.838518
"221",18.218100,49.838942
"222",18.218109,49.838971
"223",18.218261,49.839396
"224",18.218265,49.839407
"225",18.218410,49.839778
"226",18.218416,49.839787
"227",18.218418,49.839797
"228",18.218654,49.840325
"229",18.218664,49.840339
"230",18.218668,49.840355
"231",18.219006,49.840982
"232",18.219017,49.841002
"233",18.219345,49.841548
"234",18.219359,49.841571
"235",18.219705,49.842080
"236",18.219718,49.842098
"237",18.220119,49.842639
"238",18.220134,49.842658
"239",18.220728,49.843388
"240",18.220742,49.843405
"241",18.221482,49.844244
"242",18.221499,49.844263
"243",18.222019,49.844805
"244",18.222032,49.844818
"245",18.222614,49.845391
"246",18.222634,49.845410
"247",18.223534,49.846222
"248",18.223558,49.846242
"249",18.224493,49.847014
"250",18.224518,49.847034
"251",18.225169,49.847526
"252",18.225181,49.847535
"253",18.225879,49.848041
"254",18.225909,49.848061
"255",18.226670,49.848562
"256",18.226703,49.848584
"257",18.227383,49.848986
"258",18.227411,49.849002
"259",18.228058,49.849355
"260",18.228098,49.849376
"261",18.228752,49.849694
"262",18.228788,49.849711
"263",18.229398,49.849979
"264",18.229431,49.849993
"265",18.230082,49.850252
"266",18.230118,49.850265
"267",18.230985,49.850577
"268",18.231035,49.850593
"269",18.231950,49.850875
"270",18.231966,49.850878
"271",18.231981,49.850884
"272",18.232564,49.851047
"273",18.232609,49.851058
"274",18.233062,49.851166
"275",18.233083,49.851171
"276",18.233780,49.851324
"277",18.233815,49.851331
"278",18.234516,49.851465
"279",18.234536,49.851468
"280",18.234898,49.851531
"281",18.234905,49.851532
"282",18.235610,49.851651
"283",18.235648,49.851657
"284",18.236441,49.851767
"285",18.236452,49.851769
"286",18.237583,49.851917
"287",18.237589,49.851917
"288",18.237594,49.851918
"289",18.239182,49.852112
"290",18.239182,49.852112
"291",18.239182,49.852112
"292",18.240425,49.852264
"293",18.241914,49.852454
"294",18.241914,49.852454
"295",18.241914,49.852454
"296",18.242442,49.852522
"297",18.243245,49.852629
"298",18.244020,49.852763
"299",18.244632,49.852889
"300",18.245142,49.852995
"301",18.245659,49.853128
"302",18.246426,49.853332
"303",18.246941,49.853493
"304",18.248026,49.853879
"305",18.248682,49.854151
"306",18.249220,49.854390
"307",18.250436,49.855029
"308",18.251014,49.855382
"309",18.251121,49.855448
"310",18.251602,49.855751
"311",18.255456,49.858321
"312",18.255560,49.858391
"313",18.255567,49.858395
"314",18.255572,49.858399
"315",18.257491,49.859650
"316",18.257539,49.859679
"317",18.258988,49.860493
"318",18.259042,49.860521
"319",18.259647,49.860812
"320",18.259650,49.860813
"321",18.260143,49.861048
"322",18.260180,49.861061
"323",18.260212,49.861078
"324",18.260984,49.861380
"325",18.261023,49.861394
"326",18.261130,49.861431
"327",18.261130,49.861431
"328",18.261130,49.861431
"329",18.261327,49.861500
"330",18.261329,49.861500
"331",18.261331,49.861501
"332",18.261875,49.861688
"333",18.262743,49.861988
"334",18.262801,49.862001
"335",18.262855,49.862021
"336",18.263245,49.862114
"337",18.263953,49.862290
"338",18.263976,49.862296
"339",18.265124,49.862558
"340",18.265135,49.862561
"341",18.266786,49.862923
"342",18.268366,49.863297
"343",18.269290,49.863552
"344",18.270113,49.863797
"345",18.271016,49.864095
"346",18.271870,49.864419
"347",18.272667,49.864746
"348",18.273255,49.864999
"349",18.273707,49.865210
"350",18.274823,49.865769
"351",18.276331,49.866593
"352",18.278035,49.867532
"353",18.278042,49.867534
"354",18.278047,49.867538
"355",18.278934,49.868009
"356",18.278949,49.868017
"357",18.279850,49.868475
"358",18.279863,49.868481
"359",18.280777,49.868930
"360",18.280796,49.868939
"361",18.281726,49.869371
"362",18.281729,49.869372
"363",18.281732,49.869374
"364",18.282400,49.869678
"365",18.282415,49.869684
"366",18.283433,49.870129
"367",18.283461,49.870140
"368",18.284896,49.870718
"369",18.284907,49.870723
"370",18.285300,49.870876
"371",18.285307,49.870877
"372",18.285313,49.870881
"373",18.285612,49.870993
"374",18.286285,49.871250
"375",18.286292,49.871253
"376",18.287201,49.871593
"377",18.287217,49.871599
"378",18.288043,49.871894
"379",18.288075,49.871905
"380",18.288992,49.872202
"381",18.288999,49.872204
"382",18.290137,49.872564
"383",18.290160,49.872571
"384",18.291326,49.872915
"385",18.291346,49.872920
"386",18.292316,49.873188
"387",18.295245,49.874018
"388",18.296018,49.874257
"389",18.296448,49.874401
"390",18.297383,49.874749
"391",18.297864,49.874950
"392",18.298712,49.875352
"393",18.299179,49.875603
"394",18.299619,49.875852
"395",18.300031,49.876107
"396",18.300643,49.876503
"397",18.301003,49.876772
"398",18.301343,49.877033
"399",18.301493,49.877148
"400",18.302646,49.878201
"401",18.303219,49.878877
"402",18.303747,49.879601
"403",18.304153,49.880355
"404",18.304391,49.880826
"405",18.304519,49.880988
"406",18.304718,49.881116
"407",18.304968,49.881198
"408",18.305246,49.881226
"409",18.305524,49.881198
"410",18.305774,49.881115
"411",18.305973,49.880987
"412",18.306011,49.880938
"413",18.306090,49.880891
"414",18.306226,49.880732
"415",18.306279,49.880554
"416",18.306244,49.880375
"417",18.306016,49.879864
"418",18.305998,49.879839
"419",18.305988,49.879812
"420",18.305563,49.879118
"421",18.305538,49.879082
"422",18.304977,49.878323
"423",18.304958,49.878299
"424",18.304349,49.877566
"425",18.304307,49.877521
"426",18.303668,49.876894
"427",18.303639,49.876867
"428",18.303152,49.876444
"429",18.303139,49.876436
"430",18.303130,49.876426
"431",18.302719,49.876096
"432",18.302699,49.876081
"433",18.302227,49.875727
"434",18.302206,49.875716
"435",18.302191,49.875702
"436",18.301423,49.875191
"437",18.301378,49.875164
"438",18.300692,49.874766
"439",18.300665,49.874751
"440",18.299985,49.874388
"441",18.299964,49.874380
"442",18.299946,49.874368
"443",18.299169,49.873997
"444",18.299125,49.873977
"445",18.298092,49.873543
"446",18.298045,49.873525
"447",18.297416,49.873294
"448",18.297391,49.873285
"449",18.296850,49.873101
"450",18.296823,49.873092
"451",18.296081,49.872861
"452",18.296049,49.872852
"453",18.293101,49.872020
"454",18.293099,49.872019
"455",18.292153,49.871755
"456",18.290999,49.871413
"457",18.289931,49.871075
"458",18.288534,49.870606
"459",18.287245,49.870144
"460",18.286534,49.869871
"461",18.286534,49.869871
"462",18.286534,49.869871
"463",18.286209,49.869746
"464",18.285943,49.869644
"465",18.284558,49.869076
"466",18.282971,49.868380
"467",18.282007,49.867932
"468",18.281057,49.867468
"469",18.280124,49.866992
"470",18.279204,49.866504
"471",18.277620,49.865635
"472",18.277620,49.865635
"473",18.277620,49.865635
"474",18.276075,49.864788
"475",18.276045,49.864773
"476",18.274692,49.864094
"477",18.274648,49.864073
"478",18.273778,49.863689
"479",18.273748,49.863676
"480",18.272845,49.863311
"481",18.272815,49.863299
"482",18.271980,49.862990
"483",18.271948,49.862979
"484",18.270980,49.862653
"485",18.270944,49.862641
"486",18.270078,49.862381
"487",18.270044,49.862372
"488",18.269059,49.862107
"489",18.269023,49.862098
"490",18.267415,49.861716
"491",18.267388,49.861710
"492",18.265759,49.861362
"493",18.264686,49.861111
"494",18.263911,49.860922
"495",18.263456,49.860803
"496",18.262638,49.860509
"497",18.262628,49.860506
"498",18.262620,49.860502
"499",18.262386,49.860423
"500",18.262193,49.860355
"501",18.261831,49.860227
"502",18.260791,49.859785
"503",18.260233,49.859509
"504",18.258833,49.858719
"505",18.256959,49.857498
"506",18.256856,49.857429
"507",18.253026,49.854870
"508",18.253008,49.854858
"509",18.252476,49.854523
"510",18.252475,49.854523
"511",18.252475,49.854523
"512",18.252367,49.854454
"513",18.252359,49.854451
"514",18.252353,49.854446
"515",18.251761,49.854088
"516",18.251715,49.854062
"517",18.250471,49.853407
"518",18.250410,49.853377
"519",18.249755,49.853088
"520",18.249736,49.853080
"521",18.249184,49.852850
"522",18.249143,49.852834
"523",18.247957,49.852395
"524",18.247891,49.852373
"525",18.247255,49.852181
"526",18.247227,49.852172
"527",18.246496,49.851971
"528",18.246472,49.851965
"529",18.245864,49.851811
"530",18.245848,49.851809
"531",18.245833,49.851804
"532",18.245303,49.851683
"533",18.245280,49.851681
"534",18.245259,49.851674
"535",18.244621,49.851553
"536",18.244609,49.851552
"537",18.244597,49.851548
"538",18.243711,49.851397
"539",18.243662,49.851389
"540",18.242840,49.851279
"541",18.242834,49.851279
"542",18.240736,49.851008
"543",18.240729,49.851007
"544",18.237960,49.850664
"545",18.237957,49.850664
"546",18.237955,49.850664
"547",18.236804,49.850525
"548",18.236083,49.850417
"549",18.235317,49.850295
"550",18.234387,49.850119
"551",18.233762,49.849979
"552",18.233310,49.849868
"553",18.232786,49.849721
"554",18.231973,49.849471
"555",18.231099,49.849159
"556",18.230535,49.848932
"557",18.229929,49.848670
"558",18.229329,49.848377
"559",18.228698,49.848036
"560",18.228024,49.847643
"561",18.227371,49.847211
"562",18.226646,49.846694
"563",18.225990,49.846182
"564",18.225100,49.845449
"565",18.224239,49.844673
"566",18.223697,49.844140
"567",18.223166,49.843587
"568",18.222460,49.842782
"569",18.221893,49.842075
"570",18.221520,49.841581
"571",18.221164,49.841062
"572",18.220850,49.840546
"573",18.220564,49.840007
"574",18.220482,49.839806
"575",18.220472,49.839783
"576",18.220327,49.839480
"577",18.220163,49.839096
"578",18.220091,49.838886
"579",18.219917,49.838317
"580",18.219818,49.837887
"581",18.219727,49.837405
"582",18.219663,49.836976
"583",18.219630,49.836454
"584",18.219620,49.836025
"585",18.219630,49.835778
"586",18.219630,49.835778
"587",18.219630,49.835777
"588",18.219658,49.835053
"589",18.219683,49.834461
"590",18.219683,49.834457
"591",18.219706,49.833733
"592",18.219707,49.833714
"593",18.219694,49.833083
"594",18.219693,49.833057
"595",18.219670,49.832799
"596",18.219669,49.832795
"597",18.219669,49.832791
"598",18.219628,49.832408
"599",18.219625,49.832390
"600",18.219568,49.832028
"601",18.219565,49.832014
"602",18.219475,49.831553
"603",18.219469,49.831529
"604",18.219306,49.830910
"605",18.219301,49.830900
"606",18.219300,49.830889
"607",18.219168,49.830480
"608",18.219162,49.830463
"609",18.219005,49.830040
"610",18.218999,49.830023
"611",18.218855,49.829679
"612",18.218846,49.829661
"613",18.218604,49.829151
"614",18.218591,49.829126
"615",18.218339,49.828669
"616",18.218331,49.828660
"617",18.218328,49.828650
"618",18.217996,49.828108
"619",18.217985,49.828091
"620",18.217675,49.827630
"621",18.217663,49.827613
"622",18.217250,49.827050
"623",18.217242,49.827039
"624",18.216955,49.826668
"625",18.216948,49.826659
"626",18.216640,49.826277
"627",18.216635,49.826272
"628",18.216631,49.826267
"629",18.215002,49.824342
"630",18.214496,49.823711
"631",18.214256,49.823410
"632",18.214256,49.823410
"633",18.214256,49.823410
"634",18.214003,49.823095
"635",18.213128,49.821941
"636",18.212244,49.820578
"637",18.211704,49.819593
"638",18.211368,49.818947
"639",18.210278,49.816637
"640",18.209767,49.815427
"641",18.209764,49.815420
"642",18.209581,49.815007
"643",18.209449,49.814648
"644",18.209446,49.814644
"645",18.209446,49.814640
"646",18.209245,49.814129
"647",18.208725,49.812702
"648",18.208255,49.811297
"649",18.208251,49.811287
"650",18.208068,49.810784
"651",18.208063,49.810772
"652",18.208008,49.810634
"653",18.208005,49.810625
"654",18.207959,49.810517
"655",18.207959,49.810517
"656",18.207959,49.810517
"657",18.207922,49.810430
"658",18.207892,49.810358
"659",18.207881,49.810335
"660",18.207597,49.809760
"661",18.207589,49.809750
"662",18.207585,49.809738
"663",18.207458,49.809512
"664",18.207455,49.809509
"665",18.207454,49.809506
"666",18.207334,49.809301
"667",18.207324,49.809284
"668",18.207044,49.808848
"669",18.207023,49.808818
"670",18.206688,49.808371
"671",18.206677,49.808356
"672",18.206460,49.808087
"673",18.206456,49.808083
"674",18.206453,49.808079
"675",18.206393,49.808008
"676",18.206384,49.808000
"677",18.206379,49.807991
"678",18.206219,49.807814
"679",18.206210,49.807805
"680",18.205773,49.807341
"681",18.205751,49.807319
"682",18.205351,49.806934
"683",18.205327,49.806912
"684",18.204952,49.806584
"685",18.204942,49.806578
"686",18.204936,49.806571
"687",18.204492,49.806206
"688",18.204459,49.806181
"689",18.204033,49.805868
"690",18.204028,49.805865
"691",18.203633,49.805580
"692",18.203603,49.805560
"693",18.203119,49.805244
"694",18.203096,49.805233
"695",18.203078,49.805218
"696",18.202629,49.804960
"697",18.202627,49.804959
"698",18.201790,49.804480
"699",18.201745,49.804456
"700",18.201149,49.804157
"701",18.201094,49.804131
"702",18.200490,49.803873
"703",18.200450,49.803856
"704",18.199357,49.803440
"705",18.199307,49.803422
"706",18.198523,49.803166
"707",18.198508,49.803163
"708",18.198495,49.803157
"709",18.197697,49.802918
"710",18.197611,49.802896
"711",18.196632,49.802679
"712",18.196113,49.802552
"713",18.196113,49.802552
"714",18.196112,49.802552
"715",18.194189,49.802084
"716",18.194143,49.802073
"717",18.192759,49.801791
"718",18.192744,49.801790
"719",18.192731,49.801786
"720",18.191429,49.801549
"721",18.191416,49.801547
"722",18.189767,49.801265
"723",18.189727,49.801259
"724",18.187186,49.800903
"725",18.187163,49.800900
"726",18.185739,49.800725
"727",18.185708,49.800721
"728",18.183529,49.800504
"729",18.183479,49.800500
"730",18.179762,49.800266
"731",18.179743,49.800267
"732",18.179725,49.800264
"733",18.179096,49.800242
"734",18.179086,49.800242
"735",18.179076,49.800241
"736",18.178554,49.800230
"737",18.176301,49.800164
"738",18.176289,49.800163
"739",18.171386,49.800062
"740",18.171385,49.800062
"741",18.171383,49.800062
"742",18.166964,49.799983
"743",18.163140,49.799907
"744",18.158808,49.799811
"745",18.158808,49.799811
"746",18.158808,49.799811
"747",18.158528,49.799805
"748",18.153394,49.799693
"749",18.147092,49.799536
"750",18.147086,49.799536
"751",18.147081,49.799535
"752",18.145125,49.799501
"753",18.144831,49.799490
"754",18.143825,49.799433
"755",18.143083,49.799380
"756",18.141946,49.799283
"757",18.141354,49.799226
"758",18.140645,49.799152
"759",18.139337,49.798987
"760",18.138032,49.798773
"761",18.138014,49.798770
"762",18.136866,49.798597
"763",18.135297,49.798327
"764",18.134362,49.798151
"765",18.133080,49.797883
"766",18.131788,49.797587
"767",18.131017,49.797404
"768",18.130166,49.797178
"769",18.130165,49.797178
"770",18.130165,49.797178
"771",18.129174,49.796915
"772",18.128312,49.796667
"773",18.126835,49.796211
"774",18.125575,49.795782
"775",18.124678,49.795442
"776",18.123711,49.795076
"777",18.120358,49.793609
"778",18.117602,49.792210
"779",18.114010,49.790214
"780",18.112299,49.789203
"781",18.111756,49.788841
"782",18.111268,49.788502
"783",18.111267,49.788501
"784",18.111163,49.788429
"785",18.109964,49.787582
"786",18.108506,49.786512
"787",18.107750,49.785953
"788",18.103472,49.782793
"789",18.102468,49.782014
"790",18.101574,49.781254
"791",18.100739,49.780414
"792",18.099966,49.779549
"793",18.099219,49.778491
"794",18.098623,49.777516
"795",18.098326,49.776928
"796",18.098021,49.776266
"797",18.097880,49.775936
"798",18.097655,49.775310
"799",18.097372,49.774294
"800",18.097216,49.773521
"801",18.097114,49.772875
"802",18.097069,49.772206
"803",18.097028,49.771264
"804",18.097021,49.770992
"805",18.097035,49.769723
"806",18.097035,49.769710
"807",18.096984,49.767488
"808",18.096932,49.761679
"809",18.096886,49.761500
"810",18.096757,49.761338
"811",18.096557,49.761211
"812",18.096306,49.761129
"813",18.096028,49.761102
"814",18.095903,49.761115
